front-end
1 (21, 0.052569429488546315)
2 (10, 0.04135384310856864)
3 (31, 0.03406099387503748)
4 (1, 0.032255585008094945)
5 (3, 0.032255585008094945)
6 (4, 0.032255585008094945)
7 (6, 0.032255585008094945)
8 (7, 0.032255585008094945)
9 (8, 0.032255585008094945)
10 (9, 0.032255585008094945)
11 (11, 0.032255585008094945)
12 (13, 0.032255585008094945)
13 (14, 0.032255585008094945)
14 (16, 0.032255585008094945)
15 (17, 0.032255585008094945)
16 (18, 0.032255585008094945)
17 (19, 0.032255585008094945)
18 (20, 0.032255585008094945)
19 (22, 0.032255585008094945)
20 (23, 0.032255585008094945)
21 (24, 0.032255585008094945)
22 (25, 0.032255585008094945)
23 (27, 0.032255585008094945)
24 (29, 0.032255585008094945)
25 (30, 0.032255585008094945)
26 (32, 0.032255585008094945)
27 (33, 0.032255585008094945)
28 (34, 0.032255585008094945)
29 (15, 0.018212043990871823)
30 (26, 0.013936595851687942)
31 (0, 0.009481227614635802)
32 (2, 0.009481227614635802)
33 (5, 0.004838337751214242)
34 (12, 0.004838337751214242)
35 (28, 0.004838337751214242)
front-end
1 (15, 0.04129022622546774)
2 (10, 0.041290226225467734)
3 (21, 0.03685050153824004)
4 (31, 0.03685050153824004)
5 (1, 0.03221830717138513)
6 (3, 0.03221830717138513)
7 (4, 0.03221830717138513)
8 (6, 0.03221830717138513)
9 (7, 0.03221830717138513)
10 (8, 0.03221830717138513)
11 (9, 0.03221830717138513)
12 (11, 0.03221830717138513)
13 (13, 0.03221830717138513)
14 (14, 0.03221830717138513)
15 (16, 0.03221830717138513)
16 (17, 0.03221830717138513)
17 (18, 0.03221830717138513)
18 (19, 0.03221830717138513)
19 (20, 0.03221830717138513)
20 (22, 0.03221830717138513)
21 (23, 0.03221830717138513)
22 (24, 0.03221830717138513)
23 (25, 0.03221830717138513)
24 (27, 0.03221830717138513)
25 (29, 0.03221830717138513)
26 (30, 0.03221830717138513)
27 (32, 0.03221830717138513)
28 (33, 0.03221830717138513)
29 (34, 0.03221830717138513)
30 (2, 0.009464940442562679)
31 (26, 0.009464940442562679)
32 (0, 0.00483274607570777)
33 (5, 0.00483274607570777)
34 (12, 0.00483274607570777)
35 (28, 0.00483274607570777)
front-end
1 (10, 0.06340318883813065)
2 (23, 0.04043238902376804)
3 (21, 0.04016226032423566)
4 (12, 0.03520709076145811)
5 (1, 0.03353318569468485)
6 (3, 0.03353318569468485)
7 (4, 0.03353318569468485)
8 (6, 0.03353318569468485)
9 (8, 0.03353318569468485)
10 (9, 0.03353318569468485)
11 (11, 0.03353318569468485)
12 (13, 0.03353318569468485)
13 (14, 0.03353318569468485)
14 (16, 0.03353318569468485)
15 (19, 0.03353318569468485)
16 (20, 0.03353318569468485)
17 (22, 0.03353318569468485)
18 (24, 0.03353318569468485)
19 (25, 0.03353318569468485)
20 (27, 0.03353318569468485)
21 (29, 0.03353318569468485)
22 (30, 0.03353318569468485)
23 (31, 0.03353318569468485)
24 (32, 0.03353318569468485)
25 (33, 0.03353318569468485)
26 (34, 0.03353318569468485)
27 (0, 0.022173847211728322)
28 (15, 0.017184577811988677)
29 (26, 0.010789298035191205)
30 (2, 0.007767373439418895)
31 (5, 0.005029977854202728)
32 (7, 0.005029977854202728)
33 (17, 0.005029977854202728)
34 (18, 0.005029977854202728)
35 (28, 0.005029977854202728)
front-end
1 (21, 0.08964690391419235)
2 (31, 0.03556828489943347)
3 (1, 0.03395151673584642)
4 (3, 0.03395151673584642)
5 (4, 0.03395151673584642)
6 (6, 0.03395151673584642)
7 (8, 0.03395151673584642)
8 (9, 0.03395151673584642)
9 (11, 0.03395151673584642)
10 (13, 0.03395151673584642)
11 (14, 0.03395151673584642)
12 (16, 0.03395151673584642)
13 (18, 0.03395151673584642)
14 (19, 0.03395151673584642)
15 (20, 0.03395151673584642)
16 (22, 0.03395151673584642)
17 (24, 0.03395151673584642)
18 (25, 0.03395151673584642)
19 (27, 0.03395151673584642)
20 (29, 0.03395151673584642)
21 (30, 0.03395151673584642)
22 (32, 0.03395151673584642)
23 (33, 0.03395151673584642)
24 (34, 0.03395151673584642)
25 (10, 0.02579472900398617)
26 (23, 0.0215025067659079)
27 (15, 0.017481096075289384)
28 (26, 0.017136067699418642)
29 (0, 0.01023670295063302)
30 (2, 0.01023670295063302)
31 (5, 0.005092727510376963)
32 (7, 0.005092727510376963)
33 (12, 0.005092727510376963)
34 (17, 0.005092727510376963)
35 (28, 0.005092727510376963)
front-end
1 (10, 0.057614982685724105)
2 (21, 0.0403230671869076)
3 (16, 0.03835316467440524)
4 (31, 0.03687942795754053)
5 (1, 0.033380720524000616)
6 (3, 0.033380720524000616)
7 (4, 0.033380720524000616)
8 (6, 0.033380720524000616)
9 (7, 0.033380720524000616)
10 (8, 0.033380720524000616)
11 (9, 0.033380720524000616)
12 (11, 0.033380720524000616)
13 (13, 0.033380720524000616)
14 (14, 0.033380720524000616)
15 (17, 0.033380720524000616)
16 (18, 0.033380720524000616)
17 (19, 0.033380720524000616)
18 (20, 0.033380720524000616)
19 (22, 0.033380720524000616)
20 (23, 0.033380720524000616)
21 (24, 0.033380720524000616)
22 (25, 0.033380720524000616)
23 (27, 0.033380720524000616)
24 (29, 0.033380720524000616)
25 (30, 0.033380720524000616)
26 (32, 0.033380720524000616)
27 (33, 0.033380720524000616)
28 (26, 0.012903676024239832)
29 (2, 0.01149966981913618)
30 (0, 0.007951624430365815)
31 (12, 0.006689382855266069)
32 (5, 0.005007108078600093)
33 (15, 0.005007108078600093)
