2023-03-14 14:29:15
0
1
front-end
1 (3, 0.11248543066035468)
2 (22, 0.07209045110489712)
3 (13, 0.06222688238813662)
4 (5, 0.061969605331547224)
5 (4, 0.06098911766451432)
6 (15, 0.048321948101083985)
7 (9, 0.0476757979142095)
8 (7, 0.04613731913791564)
9 (29, 0.04206464981835178)
10 (0, 0.0415754329068523)
11 (19, 0.041304569248122994)
12 (32, 0.03878815888707905)
13 (27, 0.03823001821272213)
14 (6, 0.03587222986823107)
15 (1, 0.035500386334444314)
16 (25, 0.02861869912845407)
17 (14, 0.02449031011243482)
18 (24, 0.023510040079188443)
19 (16, 0.01749083865642901)
20 (26, 0.013640482508832897)
21 (10, 0.011129240863845324)
22 (23, 0.011119139092722257)
23 (34, 0.009241841295415592)
24 (11, 0.007785938713539156)
25 (21, 0.007389497499142417)
26 (35, 0.006137275266399622)
27 (30, 0.0060174905859977715)
28 (31, 0.005596745017802599)
29 (2, 0.005325057950166649)
30 (8, 0.005325057950166649)
31 (12, 0.005325057950166649)
32 (17, 0.005325057950166649)
33 (18, 0.005325057950166649)
34 (20, 0.005325057950166649)
35 (28, 0.005325057950166649)
36 (33, 0.005325057950166649)
2
front-end
1 (15, 0.15793209867905614)
2 (25, 0.11227863965138368)
3 (5, 0.07743873071569823)
4 (26, 0.06663972586533431)
5 (24, 0.0639569116792586)
6 (21, 0.060247749348002894)
7 (6, 0.05708229517585439)
8 (0, 0.0477477661994208)
9 (14, 0.040036596115080834)
10 (27, 0.0368973632875916)
11 (12, 0.03340026909144719)
12 (3, 0.026235416827924418)
13 (32, 0.02569605095352868)
14 (29, 0.021534703927986353)
15 (4, 0.020903336934743003)
16 (34, 0.015504773915582802)
17 (16, 0.013466300568154675)
18 (35, 0.0101772783310759)
19 (9, 0.010132391052133514)
20 (19, 0.010132391052133514)
21 (2, 0.009483929127335962)
22 (7, 0.008280716772755341)
23 (11, 0.0065767310084817055)
24 (23, 0.006419304717081577)
25 (13, 0.005837626890202246)
26 (30, 0.0058276418535098485)
27 (17, 0.0051779022457806665)
28 (31, 0.005163090722875168)
29 (1, 0.004974033411323235)
30 (8, 0.004974033411323235)
31 (10, 0.004974033411323235)
32 (18, 0.004974033411323235)
33 (20, 0.004974033411323235)
34 (22, 0.004974033411323235)
35 (28, 0.004974033411323235)
36 (33, 0.004974033411323235)
3
front-end
1 (16, 0.07410355552498127)
2 (13, 0.07278518317211133)
3 (14, 0.07062866260593553)
4 (4, 0.06804273069551646)
5 (3, 0.06671185769811352)
6 (29, 0.06357334358989397)
7 (30, 0.059648335987830266)
8 (32, 0.058294976918196094)
9 (6, 0.05802340830541271)
10 (19, 0.05640955710580646)
11 (34, 0.05590672847468974)
12 (20, 0.05362909067971685)
