2023-03-14 11:14:01
0
1
front-end
3 (1, 0.08519385215643678)
4 (14, 0.07524692251627167)
5 (11, 0.07425651029487672)
6 (13, 0.07357504159311874)
7 (29, 0.0718985707510267)
8 (6, 0.05695710421349618)
9 (30, 0.036941590655400716)
10 (23, 0.03465419954420074)
11 (26, 0.03179217339855365)
12 (9, 0.021229802354515118)
13 (25, 0.02010970985030979)
14 (8, 0.01720700152733053)
15 (16, 0.016368816259392356)
16 (0, 0.016070261776129788)
17 (24, 0.015778268680510642)
18 (10, 0.014078690675003674)
19 (3, 0.012849492086639077)
20 (33, 0.010991701917965606)
21 (20, 0.010380480746541909)
22 (2, 0.009067404224442273)
23 (4, 0.008277610238472904)
24 (22, 0.006398346538820883)
25 (21, 0.006018171382652628)
26 (5, 0.0057156068479166265)
27 (19, 0.005582230505012207)
28 (34, 0.005428762442624231)
29 (12, 0.0052327376507492794)
30 (28, 0.005183237392716103)
31 (31, 0.005022584345870973)
32 (7, 0.004715467527668496)
33 (15, 0.004715467527668496)
34 (17, 0.004715467527668496)
35 (18, 0.004715467527668496)
5
front-end
1 (12, 0.18187796830341027)
2 (1, 0.07733915863204774)
3 (21, 0.0712989528039691)
4 (29, 0.05343787015279624)
5 (22, 0.0480693440700063)
6 (24, 0.04655066972401129)
7 (11, 0.04168348277441567)
8 (15, 0.041076953381332416)
9 (8, 0.040917365591594645)
10 (26, 0.04054807652606494)
11 (10, 0.03889679201978592)
12 (16, 0.0387054616035541)
13 (9, 0.03426780576328648)
14 (25, 0.03391572568146146)
15 (0, 0.031086663952861478)
16 (27, 0.027521089493722766)
17 (6, 0.02704805359373151)
18 (33, 0.01267590826400954)
19 (19, 0.012011580687896527)
20 (3, 0.011246226376879363)
21 (14, 0.008992011070676726)
22 (2, 0.008211950037413516)
23 (34, 0.006195649701838199)
24 (23, 0.006048727115890283)
25 (32, 0.005910896566031885)
26 (30, 0.005870960118148872)
27 (20, 0.005821955562554772)
28 (13, 0.005526324815462139)
29 (28, 0.00550160401491609)
30 (4, 0.005438936691107654)
31 (5, 0.005422860840016793)
32 (7, 0.005220743517276364)
33 (17, 0.005220743517276364)
34 (18, 0.005220743517276364)
35 (31, 0.005220743517276364)
6
front-end
1 (8, 0.07718251042798681)
2 (6, 0.07530598493122366)
3 (24, 0.07210034976032069)
4 (25, 0.06792589844275898)
5 (22, 0.06613001329069132)
6 (9, 0.061058191642355354)
7 (11, 0.0591561727575892)
8 (1, 0.056232960325788894)
9 (29, 0.054879483301392945)
10 (30, 0.05231553707483567)
11 (16, 0.04519950172668145)
12 (33, 0.030255454497207134)
13 (34, 0.029651328798108577)
14 (32, 0.029303141193038885)
15 (23, 0.028185464900914347)
16 (21, 0.02713912138421862)
17 (15, 0.024340921920871825)
18 (10, 0.023191965544924906)
19 (26, 0.013187530498356923)
20 (20, 0.012822949137363239)
21 (27, 0.011703526172473383)
22 (19, 0.009632139194119826)
23 (4, 0.008837079684775121)
24 (14, 0.008254235129901165)
25 (0, 0.008069583710192273)
26 (2, 0.007910481860950742)
27 (31, 0.004712556302037001)
28 (12, 0.004643770138409165)
29 (5, 0.004496600545532592)
30 (13, 0.00445019265001948)
31 (28, 0.004435024245826417)
32 (3, 0.004425184401723099)
33 (7, 0.004288381469136802)
34 (17, 0.004288381469136802)
35 (18, 0.004288381469136802)
7
front-end
1 (9, 0.06321537955227181)
2 (16, 0.05897893860756687)
3 (8, 0.058261296700264316)
4 (23, 0.057687059924716524)
5 (13, 0.05721577899676376)
6 (11, 0.056398672150613345)
7 (14, 0.054880195982177825)
8 (3, 0.054632786971019004)
9 (4, 0.05412179888541263)
10 (27, 0.05386992963679066)
11 (29, 0.04612770137421513)
12 (30, 0.04478836061041081)
13 (6, 0.04091549523438509)
14 (33, 0.03489015554992317)
15 (32, 0.03042186491200193)
16 (10, 0.030292000912386777)
17 (20, 0.029846677693877874)
18 (22, 0.029765492985510126)
19 (19, 0.02961249941650528)
20 (2, 0.01598934546353366)
21 (26, 0.014768250826150296)
22 (1, 0.011285720105872055)
23 (25, 0.008999544449789157)
24 (0, 0.008279638083293834)
25 (21, 0.00713949707612398)
26 (34, 0.005154389617395612)
27 (15, 0.0050022407559899545)
28 (12, 0.0049020053614051195)
29 (31, 0.00489722116267058)
30 (24, 0.004838703047606602)
31 (28, 0.004792552822764648)
32 (5, 0.004703180393164282)
33 (7, 0.004441874912475792)
34 (17, 0.004441874912475792)
35 (18, 0.004441874912475792)
8
front-end
1 (8, 0.0721471971511646)
2 (25, 0.06860564188449227)
3 (9, 0.06752341697374209)
4 (11, 0.06723422284475807)
5 (24, 0.06492389221143002)
6 (30, 0.06435249988460676)
7 (3, 0.061723775298114604)
8 (6, 0.06136225975134799)
9 (29, 0.059988978510013787)
10 (22, 0.05957159093635971)
11 (16, 0.05907875104339011)
12 (32, 0.03543336513881767)
13 (20, 0.03371091252257447)
14 (14, 0.032987451306556975)
15 (27, 0.03255965113761915)
16 (10, 0.02331642686025952)
17 (26, 0.0154801164767755)
18 (1, 0.012834126593421112)
19 (33, 0.012453293248765622)
20 (0, 0.010806443319359132)
21 (2, 0.008484479538004441)
22 (23, 0.008455944783726431)
23 (34, 0.006791440737499655)
24 (4, 0.0067384275238920495)
25 (31, 0.005614472843397102)
26 (21, 0.0055037727705679)
27 (5, 0.005325923201505544)
28 (12, 0.005045546579945058)
29 (19, 0.004981557688647137)
30 (15, 0.004722776493245718)
31 (28, 0.00470936009524791)
32 (13, 0.004525392144384041)
33 (7, 0.004335630835455949)
34 (17, 0.004335630835455949)
35 (18, 0.004335630835455949)
9
front-end
1 (1, 0.1655137424771882)
2 (29, 0.12133808220492996)
3 (6, 0.09950016061644522)
4 (30, 0.09002542290092108)
5 (23, 0.06074223844555905)
6 (10, 0.05087704799477126)
7 (11, 0.041784616228501034)
8 (19, 0.04169016142556812)
9 (16, 0.035079293974404735)
10 (9, 0.02713103307964156)
11 (24, 0.026124233213335353)
12 (27, 0.02424718663473283)
13 (22, 0.019965739796274275)
14 (26, 0.019739168803146627)
15 (8, 0.019695000959034436)
16 (2, 0.019524792441800522)
17 (3, 0.012775614366220578)
18 (33, 0.012707439271901912)
19 (13, 0.011406736025733553)
20 (0, 0.00991395997679241)
21 (21, 0.00870675850051711)
22 (4, 0.0068723774519709084)
23 (15, 0.006240076878294094)
24 (34, 0.006235637158460099)
25 (25, 0.006070922519903659)
26 (12, 0.006001241066203129)
27 (32, 0.005973863122792345)
28 (20, 0.005818631971517491)
29 (31, 0.005795420935314022)
30 (5, 0.005654252534538836)
31 (14, 0.005573211892019805)
32 (28, 0.00547219054809674)
33 (7, 0.005267914861156352)
34 (17, 0.005267914861156352)
35 (18, 0.005267914861156352)
10
front-end
1 (29, 0.1058585735866162)
2 (21, 0.09972340443363299)
3 (30, 0.06437116377549422)
4 (15, 0.058913963661018004)
5 (11, 0.057089125662930625)
6 (27, 0.04519683410075845)
7 (8, 0.04488178813713787)
8 (10, 0.04339773621547765)
9 (33, 0.0398617318633803)
10 (23, 0.035111789970054014)
11 (1, 0.03500740732970057)
12 (19, 0.03457232363200483)
13 (20, 0.03457232363200483)
14 (32, 0.03457232363200483)
15 (3, 0.03356183694368201)
16 (9, 0.03181097549511356)
17 (4, 0.027959046782132464)
18 (22, 0.02413015920593776)
19 (6, 0.022492409319952455)
20 (26, 0.021382344700634066)
21 (2, 0.014471027031815548)
22 (24, 0.010687007271890347)
23 (13, 0.010475256776176197)
24 (0, 0.010032671649854484)
25 (5, 0.006596265390996257)
26 (31, 0.006063288508237148)
27 (16, 0.005720432932956577)
28 (7, 0.005185848544800725)
29 (12, 0.005185848544800725)
30 (14, 0.005185848544800725)
31 (17, 0.005185848544800725)
32 (18, 0.005185848544800725)
33 (25, 0.005185848544800725)
34 (28, 0.005185848544800725)
35 (34, 0.005185848544800725)
-----one service finish-----
1
1
user
1 (21, 0.12715137661580356)
2 (6, 0.07614706432654797)
3 (23, 0.06912622889543703)
4 (24, 0.06391942570388008)
5 (15, 0.063468047851024)
6 (9, 0.06098134845049037)
7 (19, 0.059197346339904616)
8 (18, 0.05649629580525129)
9 (4, 0.05396496925937569)
10 (3, 0.05120462609982107)
11 (30, 0.050373930565513425)
