2023-03-14 11:11:07
0
1
front-end
1 (6, 0.13826588891148783)
2 (31, 0.08126069710777789)
3 (26, 0.07958430617164733)
4 (8, 0.053120221986306886)
5 (3, 0.052571812121120776)
6 (27, 0.05163905417195654)
7 (11, 0.04217523235577796)
8 (13, 0.04187239057979936)
9 (12, 0.041841324006037614)
10 (21, 0.04166966576538107)
11 (23, 0.040902718009384394)
12 (24, 0.0402940169195965)
13 (22, 0.03324411508375356)
14 (18, 0.030306829207935693)
15 (25, 0.026481514752477554)
16 (2, 0.025237321628764072)
17 (20, 0.023478144703155464)
18 (19, 0.021392650507823716)
19 (32, 0.020969997852975375)
20 (0, 0.014871795534651936)
21 (30, 0.013562632834665078)
22 (9, 0.009068221032930984)
23 (28, 0.008552053108500815)
24 (14, 0.008109886139790377)
25 (10, 0.007865333046068899)
26 (5, 0.007805239556744012)
27 (29, 0.007095806006515891)
28 (4, 0.00654061820727507)
29 (1, 0.006044102537939474)
30 (7, 0.006044102537939474)
31 (15, 0.006044102537939474)
32 (16, 0.006044102537939474)
33 (17, 0.006044102537939474)
2
front-end
1 (29, 0.07023549939374876)
2 (22, 0.05890531935548509)
3 (31, 0.052160206795533286)
4 (14, 0.045971412194001735)
5 (3, 0.043352035719687695)
6 (23, 0.043352035719687695)
7 (27, 0.043352035719687695)
8 (17, 0.039142642290817986)
9 (6, 0.037448651730351)
10 (8, 0.037448651730351)
11 (9, 0.037448651730351)
12 (11, 0.037448651730351)
13 (13, 0.037448651730351)
14 (15, 0.037448651730351)
15 (18, 0.037448651730351)
16 (19, 0.037448651730351)
17 (21, 0.037448651730351)
18 (24, 0.037448651730351)
19 (26, 0.037448651730351)
20 (30, 0.037448651730351)
21 (25, 0.03718715837226315)
22 (0, 0.028650909779559162)
23 (5, 0.021930494545627958)
24 (32, 0.009957398300037926)
25 (20, 0.009907063217702334)
26 (10, 0.007190883515079071)
27 (1, 0.005617297759552651)
28 (2, 0.005617297759552651)
29 (4, 0.005617297759552651)
30 (7, 0.005617297759552651)
31 (12, 0.005617297759552651)
32 (16, 0.005617297759552651)
33 (28, 0.005617297759552651)
3
front-end
1 (14, 0.07374952605097711)
2 (0, 0.04067074456539121)
3 (32, 0.03721350654410518)
4 (17, 0.0367936516916164)
5 (5, 0.036756879637151345)
6 (31, 0.036624321708676015)
7 (3, 0.03449898490573073)
8 (4, 0.03449898490573073)
9 (6, 0.03449898490573073)
10 (8, 0.03449898490573073)
11 (9, 0.03449898490573073)
12 (11, 0.03449898490573073)
13 (12, 0.03449898490573073)
14 (13, 0.03449898490573073)
15 (15, 0.03449898490573073)
16 (18, 0.03449898490573073)
17 (19, 0.03449898490573073)
18 (21, 0.03449898490573073)
19 (22, 0.03449898490573073)
20 (23, 0.03449898490573073)
21 (24, 0.03449898490573073)
22 (26, 0.03449898490573073)
23 (27, 0.03449898490573073)
24 (28, 0.03449898490573073)
25 (30, 0.03449898490573073)
26 (20, 0.027483871281006905)
27 (25, 0.01916851047277407)
28 (29, 0.010184036160119727)
29 (1, 0.005174847735859611)
30 (2, 0.005174847735859611)
31 (7, 0.005174847735859611)
32 (10, 0.005174847735859611)
33 (16, 0.005174847735859611)
4
front-end
1 (14, 0.07084609193637408)
2 (17, 0.04039445482091049)
3 (31, 0.04039445482091049)
4 (20, 0.03612853638510958)
5 (3, 0.0351854971604339)
6 (4, 0.0351854971604339)
7 (6, 0.0351854971604339)
8 (8, 0.0351854971604339)
9 (9, 0.0351854971604339)
10 (11, 0.0351854971604339)
11 (12, 0.0351854971604339)
12 (13, 0.0351854971604339)
13 (15, 0.0351854971604339)
14 (16, 0.0351854971604339)
15 (18, 0.0351854971604339)
16 (19, 0.0351854971604339)
17 (21, 0.0351854971604339)
18 (22, 0.0351854971604339)
19 (23, 0.0351854971604339)
20 (24, 0.0351854971604339)
21 (26, 0.0351854971604339)
22 (27, 0.0351854971604339)
23 (28, 0.0351854971604339)
24 (30, 0.0351854971604339)
25 (32, 0.0351854971604339)
26 (25, 0.02597833432817466)
27 (0, 0.010486782234541673)
28 (29, 0.010486782234541673)
29 (1, 0.005277824574065086)
30 (2, 0.005277824574065086)
31 (5, 0.005277824574065086)
32 (7, 0.005277824574065086)
33 (10, 0.005277824574065086)
5
front-end
1 (6, 0.17005635093510046)
2 (26, 0.09509875767803704)
3 (31, 0.06447253137250744)
4 (12, 0.06275911686479688)
5 (18, 0.052385436511394295)
6 (23, 0.049532063076216604)
7 (19, 0.04372203618805114)
8 (11, 0.04222335958626057)
9 (21, 0.039764764201890505)
10 (30, 0.035284846808430394)
11 (25, 0.03284421201243945)
12 (22, 0.029918286382452346)
13 (15, 0.02645734167620275)
14 (20, 0.02422099887484452)
15 (3, 0.024127272132012382)
16 (0, 0.022298598954205412)
17 (13, 0.02138956135087129)
18 (27, 0.01903923206672584)
19 (5, 0.01519317305947296)
20 (32, 0.014979680312595202)
21 (4, 0.0148136892474827)
22 (2, 0.014473972275440368)
23 (8, 0.013240905820933867)
24 (17, 0.010605313083861397)
25 (28, 0.008500987194213043)
26 (24, 0.00773679643637722)
27 (14, 0.007269084483417361)
28 (10, 0.007210212310820334)
29 (29, 0.006565111517193487)
30 (9, 0.006542690698307676)
31 (1, 0.005757872295815033)
32 (7, 0.005757872295815033)
33 (16, 0.005757872295815033)
6
front-end
1 (25, 0.07596559400235947)
2 (31, 0.061393881123907625)
3 (3, 0.04741429750571287)
4 (20, 0.04559917621239422)
5 (27, 0.045385782350652444)
6 (22, 0.04144233126148537)
7 (11, 0.040324943340670466)
